filename	phoneme	duration	item	height	voice	position	speed	subj
tig_i2	IH1	102.854	tig	high	+voice	initial	fast	M1
tig_i2	G	38.890	tig	high	+voice	initial	fast	M1
tig_i3	T	57.384	tig	high	+voice	initial	fast	M1
tig_i3	IH1	164.058	tig	high	+voice	initial	fast	M1
tig_i3	G	40.463	tig	high	+voice	initial	fast	M1
tig_m	T	55.511	tig	high	+voice	mid	fast	M1
tig_m	IH1	115.523	tig	high	+voice	mid	fast	M1
tig_m	G	35.507	tig	high	+voice	mid	fast	M1
tig_m1	T	54.106	tig	high	+voice	mid	fast	M1
tig_m1	IH1	82.361	tig	high	+voice	mid	fast	M1
tig_m1	G	52.903	tig	high	+voice	mid	fast	M1
tig_m2	T	58.760	tig	high	+voice	mid	fast	M1
tig_m2	IH1	104.721	tig	high	+voice	mid	fast	M1
tig_m2	G	38.979	tig	high	+voice	mid	fast	M1
tig_m3	T	67.253	tig	high	+voice	mid	fast	M1
tig_m3	IH1	189.569	tig	high	+voice	mid	fast	M1
tig_m3	G	69.509	tig	high	+voice	mid	fast	M1
tack_f	T	74.652	tack	low	-voice	final	habitual	M1
tack_f	AE1	196.604	tack	low	-voice	final	habitual	M1
tack_f	K	106.670	tack	low	-voice	final	habitual	M1
tack_f1	T	77.073	tack	low	-voice	final	habitual	M1
tack_f1	AE1	197.008	tack	low	-voice	final	habitual	M1
tack_f1	K	110.477	tack	low	-voice	final	habitual	M1
tack_f2	T	63.733	tack	low	-voice	final	habitual	M1
tack_f2	AE1	202.832	tack	low	-voice	final	habitual	M1
tack_f2	K	119.461	tack	low	-voice	final	habitual	M1
tack_f3	T	74.184	tack	low	-voice	final	habitual	M1
tack_f3	AE1	166.879	tack	low	-voice	final	habitual	M1
tack_f3	K	101.312	tack	low	-voice	final	habitual	M1
tack_i	T	96.592	tack	low	-voice	initial	habitual	M1
tack_i	AE1	172.367	tack	low	-voice	initial	habitual	M1
tack_i	K	81.604	tack	low	-voice	initial	habitual	M1
tack_i1	T	78.184	tack	low	-voice	initial	habitual	M1
tack_i1	AE1	165.844	tack	low	-voice	initial	habitual	M1
tack_i1	K	60.467	tack	low	-voice	initial	habitual	M1
tack_i2	T	44.517	tack	low	-voice	initial	habitual	M1
tack_i2	AE1	155.136	tack	low	-voice	initial	habitual	M1
tack_i2	K	58.682	tack	low	-voice	initial	habitual	M1
tack_i3	T	65.560	tack	low	-voice	initial	habitual	M1
tack_i3	AE1	131.717	tack	low	-voice	initial	habitual	M1
tack_i3	K	47.875	tack	low	-voice	initial	habitual	M1
tack_m	T	65.680	tack	low	-voice	mid	habitual	M1
tack_m	AE1	176.831	tack	low	-voice	mid	habitual	M1
tack_m	K	79.394	tack	low	-voice	mid	habitual	M1
tack_m1	T	82.303	tack	low	-voice	mid	habitual	M1
tack_m1	AE1	151.578	tack	low	-voice	mid	habitual	M1
tack_m1	K	72.653	tack	low	-voice	mid	habitual	M1
tack_m2	T	61.094	tack	low	-voice	mid	habitual	M1
tack_m2	AE1	229.478	tack	low	-voice	mid	habitual	M1
tack_m2	K	83.119	tack	low	-voice	mid	habitual	M1
tack_m3	T	71.465	tack	low	-voice	mid	habitual	M1
tack_m3	AE1	203.228	tack	low	-voice	mid	habitual	M1
tack_m3	K	72.954	tack	low	-voice	mid	habitual	M1
tag_f	T	82.046	tag	low	+voice	final	habitual	M1
tag_f	AE1	238.234	tag	low	+voice	final	habitual	M1
tag_f	G	77.954	tag	low	+voice	final	habitual	M1
tag_f1	T	89.462	tag	low	+voice	final	habitual	M1
tag_f1	AE1	254.966	tag	low	+voice	final	habitual	M1
tag_f1	G	87.673	tag	low	+voice	final	habitual	M1
tag_f2	T	79.819	tag	low	+voice	final	habitual	M1
tag_f2	AE1	299.320	tag	low	+voice	final	habitual	M1
tag_f2	G	90.442	tag	low	+voice	final	habitual	M1
tag_f3	T	58.398	tag	low	+voice	final	habitual	M1
tag_f3	AE1	240.588	tag	low	+voice	final	habitual	M1
tag_f3	G	85.212	tag	low	+voice	final	habitual	M1
tag_i	T	76.497	tag	low	+voice	initial	habitual	M1
tag_i	AE1	243.156	tag	low	+voice	initial	habitual	M1
tag_i	G	62.832	tag	low	+voice	initial	habitual	M1
tag_i1	T	70.415	tag	low	+voice	initial	habitual	M1
tag_i1	AE1	217.436	tag	low	+voice	initial	habitual	M1
tag_i1	G	64.999	tag	low	+voice	initial	habitual	M1
tag_i2	T	50.317	tag	low	+voice	initial	habitual	M1
tag_i2	AE1	214.395	tag	low	+voice	initial	habitual	M1
tag_i2	G	56.880	tag	low	+voice	initial	habitual	M1
tag_i3	T	55.512	tag	low	+voice	initial	habitual	M1
tag_i3	AE1	199.546	tag	low	+voice	initial	habitual	M1
tag_i3	G	59.618	tag	low	+voice	initial	habitual	M1
tag_m	T	76.364	tag	low	+voice	mid	habitual	M1
tag_m	AE1	239.085	tag	low	+voice	mid	habitual	M1
tag_m	G	72.630	tag	low	+voice	mid	habitual	M1
tag_m1	T	50.674	tag	low	+voice	mid	habitual	M1
tag_m1	AE1	184.177	tag	low	+voice	mid	habitual	M1
tag_m1	G	63.293	tag	low	+voice	mid	habitual	M1
tag_m2	T	68.538	tag	low	+voice	mid	habitual	M1
tag_m2	AE1	304.616	tag	low	+voice	mid	habitual	M1
tag_m2	G	81.936	tag	low	+voice	mid	habitual	M1
tag_m3	T	81.415	tag	low	+voice	mid	habitual	M1
tag_m3	AE1	243.758	tag	low	+voice	mid	habitual	M1
tag_m3	G	66.882	tag	low	+voice	mid	habitual	M1
teck_f	T	99.035	teck	mid	-voice	final	habitual	M1
teck_f	EH1	116.860	teck	mid	-voice	final	habitual	M1
teck_f	K	100.691	teck	mid	-voice	final	habitual	M1
teck_f1	T	63.572	teck	mid	-voice	final	habitual	M1
teck_f1	EH1	151.473	teck	mid	-voice	final	habitual	M1
teck_f1	K	87.117	teck	mid	-voice	final	habitual	M1
teck_f2	T	80.984	teck	mid	-voice	final	habitual	M1
teck_f2	EH1	149.787	teck	mid	-voice	final	habitual	M1
teck_f2	K	116.542	teck	mid	-voice	final	habitual	M1
teck_f3	T	63.736	teck	mid	-voice	final	habitual	M1
teck_f3	EH1	137.288	teck	mid	-voice	final	habitual	M1
teck_f3	K	93.650	teck	mid	-voice	final	habitual	M1
teck_i	T	76.739	teck	mid	-voice	initial	habitual	M1
teck_i	EH1	114.697	teck	mid	-voice	initial	habitual	M1
teck_i	K	94.827	teck	mid	-voice	initial	habitual	M1
teck_i1	T	72.829	teck	mid	-voice	initial	habitual	M1
teck_i1	EH1	104.233	teck	mid	-voice	initial	habitual	M1
teck_i1	K	82.810	teck	mid	-voice	initial	habitual	M1
teck_i2	T	58.935	teck	mid	-voice	initial	habitual	M1
teck_i2	EH1	126.855	teck	mid	-voice	initial	habitual	M1
teck_i2	K	74.056	teck	mid	-voice	initial	habitual	M1
teck_i3	T	55.212	teck	mid	-voice	initial	habitual	M1
teck_i3	EH1	114.873	teck	mid	-voice	initial	habitual	M1
teck_i3	K	64.842	teck	mid	-voice	initial	habitual	M1
teck_m	T	81.501	teck	mid	-voice	mid	habitual	M1
teck_m	EH1	91.353	teck	mid	-voice	mid	habitual	M1
teck_m	K	101.205	teck	mid	-voice	mid	habitual	M1
teck_m1	T	67.113	teck	mid	-voice	mid	habitual	M1
teck_m1	EH1	95.077	teck	mid	-voice	mid	habitual	M1
teck_m1	K	93.679	teck	mid	-voice	mid	habitual	M1
teck_m2	T	72.606	teck	mid	-voice	mid	habitual	M1
teck_m2	EH1	82.755	teck	mid	-voice	mid	habitual	M1
teck_m3	T	60.740	teck	mid	-voice	mid	habitual	M1
teck_m3	EH1	114.227	teck	mid	-voice	mid	habitual	M1
teck_m3	K	63.707	teck	mid	-voice	mid	habitual	M1
teg_f	T	88.741	teg	mid	+voice	final	habitual	M1
teg_f	EH1	172.552	teg	mid	+voice	final	habitual	M1
teg_f	G	70.253	teg	mid	+voice	final	habitual	M1
teg_f1	T	101.987	teg	mid	+voice	final	habitual	M1
teg_f1	EH1	169.615	teg	mid	+voice	final	habitual	M1
teg_f1	G	85.604	teg	mid	+voice	final	habitual	M1
teg_f2	T	73.276	teg	mid	+voice	final	habitual	M1
teg_f2	EH1	179.592	teg	mid	+voice	final	habitual	M1
teg_f2	G	79.669	teg	mid	+voice	final	habitual	M1
teg_f3	T	76.185	teg	mid	+voice	final	habitual	M1
teg_f3	EH1	159.637	teg	mid	+voice	final	habitual	M1
teg_f3	G	74.286	teg	mid	+voice	final	habitual	M1
teg_i	T	87.620	teg	mid	+voice	initial	habitual	M1
teg_i	EH1	129.705	teg	mid	+voice	initial	habitual	M1
teg_i	G	64.177	teg	mid	+voice	initial	habitual	M1
teg_i1	T	72.084	teg	mid	+voice	initial	habitual	M1
teg_i1	EH1	145.810	teg	mid	+voice	initial	habitual	M1
teg_i1	G	62.158	teg	mid	+voice	initial	habitual	M1
teg_i2	T	62.520	teg	mid	+voice	initial	habitual	M1
teg_i2	EH1	129.705	teg	mid	+voice	initial	habitual	M1
teg_i2	G	53.780	teg	mid	+voice	initial	habitual	M1
teg_i3	T	63.985	teg	mid	+voice	initial	habitual	M1
teg_i3	EH1	123.163	teg	mid	+voice	initial	habitual	M1
teg_i3	G	64.995	teg	mid	+voice	initial	habitual	M1
teg_m	T	111.697	teg	mid	+voice	mid	habitual	M1
teg_m	EH1	189.569	teg	mid	+voice	mid	habitual	M1
teg_m	G	74.398	teg	mid	+voice	mid	habitual	M1
teg_m1	T	75.141	teg	mid	+voice	mid	habitual	M1
teg_m1	EH1	153.894	teg	mid	+voice	mid	habitual	M1
teg_m1	G	83.223	teg	mid	+voice	mid	habitual	M1
teg_m2	T	66.296	teg	mid	+voice	mid	habitual	M1
teg_m2	EH1	162.976	teg	mid	+voice	mid	habitual	M1
teg_m2	G	71.823	teg	mid	+voice	mid	habitual	M1
teg_m3	T	68.431	teg	mid	+voice	mid	habitual	M1
teg_m3	EH1	146.033	teg	mid	+voice	mid	habitual	M1
teg_m3	G	86.143	teg	mid	+voice	mid	habitual	M1
tick_f	T	71.661	tick	high	-voice	final	habitual	M1
tick_f	IH1	103.258	tick	high	-voice	final	habitual	M1
tick_f	K	97.391	tick	high	-voice	final	habitual	M1
tick_f1	T	72.779	tick	high	-voice	final	habitual	M1
tick_f1	IH1	121.102	tick	high	-voice	final	habitual	M1
tick_f1	K	151.818	tick	high	-voice	final	habitual	M1
tick_f2	T	84.722	tick	high	-voice	final	habitual	M1
tick_f2	IH1	129.040	tick	high	-voice	final	habitual	M1
tick_f2	K	113.356	tick	high	-voice	final	habitual	M1
tick_f3	T	62.233	tick	high	-voice	final	habitual	M1
tick_f3	IH1	88.163	tick	high	-voice	final	habitual	M1
tick_f3	K	108.259	tick	high	-voice	final	habitual	M1
tick_i	T	58.459	tick	high	-voice	initial	habitual	M1
tick_i	IH1	93.353	tick	high	-voice	initial	habitual	M1
tick_i	K	33.237	tick	high	-voice	initial	habitual	M1
tick_i1	T	80.553	tick	high	-voice	initial	habitual	M1
tick_i1	IH1	129.705	tick	high	-voice	initial	habitual	M1
tick_i1	K	69.841	tick	high	-voice	initial	habitual	M1
tick_i2	T	43.934	tick	high	-voice	initial	habitual	M1
tick_i2	IH1	115.703	tick	high	-voice	initial	habitual	M1
tick_i2	K	27.648	tick	high	-voice	initial	habitual	M1
tick_i3	T	74.066	tick	high	-voice	initial	habitual	M1
tick_i3	IH1	80.723	tick	high	-voice	initial	habitual	M1
tick_i3	K	53.994	tick	high	-voice	initial	habitual	M1
tick_m	T	83.572	tick	high	-voice	mid	habitual	M1
tick_m	IH1	105.415	tick	high	-voice	mid	habitual	M1
tick_m	K	73.126	tick	high	-voice	mid	habitual	M1
tick_m1	T	60.711	tick	high	-voice	mid	habitual	M1
tick_m1	IH1	92.350	tick	high	-voice	mid	habitual	M1
tick_m1	K	95.770	tick	high	-voice	mid	habitual	M1
tick_m2	T	44.509	tick	high	-voice	mid	habitual	M1
tick_m2	IH1	93.781	tick	high	-voice	mid	habitual	M1
tick_m2	K	92.107	tick	high	-voice	mid	habitual	M1
tick_m3	T	59.327	tick	high	-voice	mid	habitual	M1
tick_m3	IH1	94.924	tick	high	-voice	mid	habitual	M1
tick_m3	K	83.058	tick	high	-voice	mid	habitual	M1
tig_f	T	83.562	tig	high	+voice	final	habitual	M1
tig_f	IH1	158.826	tig	high	+voice	final	habitual	M1
tig_f	G	74.079	tig	high	+voice	final	habitual	M1
tig_f1	T	68.693	tig	high	+voice	final	habitual	M1
tig_f1	IH1	140.327	tig	high	+voice	final	habitual	M1
tig_f1	G	83.813	tig	high	+voice	final	habitual	M1
tig_f2	T	94.104	tig	high	+voice	final	habitual	M1
tig_f2	IH1	159.637	tig	high	+voice	final	habitual	M1
tig_f2	G	82.061	tig	high	+voice	final	habitual	M1
tig_f3	T	70.207	tig	high	+voice	final	habitual	M1
tig_f3	IH1	141.701	tig	high	+voice	final	habitual	M1
tig_f3	G	64.410	tig	high	+voice	final	habitual	M1
tig_i	T	121.783	tig	high	+voice	initial	habitual	M1
tig_i	IH1	165.502	tig	high	+voice	initial	habitual	M1
tig_i	G	83.909	tig	high	+voice	initial	habitual	M1
tig_i1	T	66.846	tig	high	+voice	initial	habitual	M1
tig_i1	IH1	136.102	tig	high	+voice	initial	habitual	M1
tig_i1	G	58.279	tig	high	+voice	initial	habitual	M1
tig_i2	T	60.962	tig	high	+voice	initial	habitual	M1
tig_i2	IH1	124.380	tig	high	+voice	initial	habitual	M1
tig_i2	G	66.364	tig	high	+voice	initial	habitual	M1
tig_i3	T	68.812	tig	high	+voice	initial	habitual	M1
tig_i3	IH1	109.991	tig	high	+voice	initial	habitual	M1
tig_i3	G	48.223	tig	high	+voice	initial	habitual	M1
tig_m	T	62.174	tig	high	+voice	mid	habitual	M1
tig_m	IH1	116.227	tig	high	+voice	mid	habitual	M1
tig_m	G	58.223	tig	high	+voice	mid	habitual	M1
tig_m1	T	63.027	tig	high	+voice	mid	habitual	M1
tig_m1	IH1	106.591	tig	high	+voice	mid	habitual	M1
tig_m2	T	58.563	tig	high	+voice	mid	habitual	M1
tig_m2	IH1	134.395	tig	high	+voice	mid	habitual	M1
tig_m3	T	60.953	tig	high	+voice	mid	habitual	M1
tig_m3	IH1	120.536	tig	high	+voice	mid	habitual	M1
tig_m3	G	65.747	tig	high	+voice	mid	habitual	M1
tack_f	T	71.644	tack	low	-voice	final	slow	M1
tack_f	AE1	206.367	tack	low	-voice	final	slow	M1
tack_f	K	137.837	tack	low	-voice	final	slow	M1
tack_f1	T	95.518	tack	low	-voice	final	slow	M1
tack_f1	AE1	151.961	tack	low	-voice	final	slow	M1
tack_f1	K	123.739	tack	low	-voice	final	slow	M1
tack_f2	T	78.750	tack	low	-voice	final	slow	M1
tack_f2	AE1	241.745	tack	low	-voice	final	slow	M1
tack_f2	K	107.137	tack	low	-voice	final	slow	M1
tack_f3	T	79.216	tack	low	-voice	final	slow	M1
tack_f3	AE1	142.575	tack	low	-voice	final	slow	M1
tack_f3	K	221.644	tack	low	-voice	final	slow	M1
tack_i	T	97.307	tack	low	-voice	initial	slow	M1
tack_i	AE1	247.302	tack	low	-voice	initial	slow	M1
tack_i	K	147.744	tack	low	-voice	initial	slow	M1
tack_i1	T	202.067	tack	low	-voice	initial	slow	M1
tack_i1	AE1	268.789	tack	low	-voice	initial	slow	M1
tack_i1	K	96.081	tack	low	-voice	initial	slow	M1
tack_i2	T	89.796	tack	low	-voice	initial	slow	M1
tack_i2	AE1	213.471	tack	low	-voice	initial	slow	M1
tack_i2	K	139.811	tack	low	-voice	initial	slow	M1
tack_i3	T	56.467	tack	low	-voice	initial	slow	M1
tack_i3	AE1	183.581	tack	low	-voice	initial	slow	M1
tack_i3	K	190.211	tack	low	-voice	initial	slow	M1
tack_m	T	109.569	tack	low	-voice	mid	slow	M1
tack_m	AE1	221.850	tack	low	-voice	mid	slow	M1
tack_m	K	112.941	tack	low	-voice	mid	slow	M1
tack_m1	T	89.021	tack	low	-voice	mid	slow	M1
tack_m1	AE1	154.234	tack	low	-voice	mid	slow	M1
tack_m1	K	179.078	tack	low	-voice	mid	slow	M1
tack_m2	T	70.634	tack	low	-voice	mid	slow	M1
tack_m2	AE1	208.589	tack	low	-voice	mid	slow	M1
tack_m2	K	115.075	tack	low	-voice	mid	slow	M1
tack_m3	T	79.347	tack	low	-voice	mid	slow	M1
tack_m3	AE1	257.929	tack	low	-voice	mid	slow	M1
tack_m3	K	109.152	tack	low	-voice	mid	slow	M1
tag_f	T	51.088	tag	low	+voice	final	slow	M1
tag_f	AE1	329.756	tag	low	+voice	final	slow	M1
tag_f	G	89.559	tag	low	+voice	final	slow	M1
tag_f1	T	89.263	tag	low	+voice	final	slow	M1
tag_f1	AE1	345.680	tag	low	+voice	final	slow	M1
tag_f1	G	71.925	tag	low	+voice	final	slow	M1
tag_f2	T	77.035	tag	low	+voice	final	slow	M1
tag_f2	AE1	177.894	tag	low	+voice	final	slow	M1
tag_f2	G	170.747	tag	low	+voice	final	slow	M1
tag_f3	T	69.486	tag	low	+voice	final	slow	M1
tag_f3	AE1	120.645	tag	low	+voice	final	slow	M1
tag_f3	G	186.313	tag	low	+voice	final	slow	M1
tag_i	T	178.636	tag	low	+voice	initial	slow	M1
tag_i	AE1	417.899	tag	low	+voice	initial	slow	M1
tag_i	G	81.198	tag	low	+voice	initial	slow	M1
tag_i1	T	192.242	tag	low	+voice	initial	slow	M1
tag_i1	AE1	301.187	tag	low	+voice	initial	slow	M1
tag_i1	G	71.474	tag	low	+voice	initial	slow	M1
tag_i2	T	129.855	tag	low	+voice	initial	slow	M1
tag_i2	AE1	220.042	tag	low	+voice	initial	slow	M1
tag_i2	G	152.924	tag	low	+voice	initial	slow	M1
tag_i3	T	71.216	tag	low	+voice	initial	slow	M1
tag_i3	AE1	273.908	tag	low	+voice	initial	slow	M1
tag_i3	G	146.233	tag	low	+voice	initial	slow	M1
tag_m	T	81.869	tag	low	+voice	mid	slow	M1
tag_m	AE1	279.978	tag	low	+voice	mid	slow	M1
tag_m	G	80.649	tag	low	+voice	mid	slow	M1
tag_m1	T	64.063	tag	low	+voice	mid	slow	M1
tag_m1	AE1	268.585	tag	low	+voice	mid	slow	M1
tag_m1	G	80.663	tag	low	+voice	mid	slow	M1
tag_m2	T	110.018	tag	low	+voice	mid	slow	M1
tag_m2	AE1	279.097	tag	low	+voice	mid	slow	M1
tag_m2	G	69.069	tag	low	+voice	mid	slow	M1
tag_m3	T	73.033	tag	low	+voice	mid	slow	M1
tag_m3	AE1	240.810	tag	low	+voice	mid	slow	M1
tag_m3	G	75.993	tag	low	+voice	mid	slow	M1
teck_f	T	59.668	teck	mid	-voice	final	slow	M1
teck_f	EH1	119.220	teck	mid	-voice	final	slow	M1
teck_f	K	171.012	teck	mid	-voice	final	slow	M1
teck_f1	T	85.957	teck	mid	-voice	final	slow	M1
teck_f1	EH1	154.317	teck	mid	-voice	final	slow	M1
teck_f1	K	180.714	teck	mid	-voice	final	slow	M1
teck_f2	T	56.218	teck	mid	-voice	final	slow	M1
teck_f2	EH1	116.224	teck	mid	-voice	final	slow	M1
teck_f2	K	234.531	teck	mid	-voice	final	slow	M1
teck_f3	T	93.606	teck	mid	-voice	final	slow	M1
teck_f3	EH1	108.148	teck	mid	-voice	final	slow	M1
teck_f3	K	205.871	teck	mid	-voice	final	slow	M1
teck_i	T	147.715	teck	mid	-voice	initial	slow	M1
teck_i	EH1	202.693	teck	mid	-voice	initial	slow	M1
teck_i	K	130.901	teck	mid	-voice	initial	slow	M1
teck_i1	T	117.307	teck	mid	-voice	initial	slow	M1
teck_i1	EH1	210.931	teck	mid	-voice	initial	slow	M1
teck_i1	K	124.299	teck	mid	-voice	initial	slow	M1
teck_i2	T	92.670	teck	mid	-voice	initial	slow	M1
teck_i2	EH1	103.609	teck	mid	-voice	initial	slow	M1
teck_i2	K	181.936	teck	mid	-voice	initial	slow	M1
teck_i3	T	72.994	teck	mid	-voice	initial	slow	M1
teck_i3	EH1	150.730	teck	mid	-voice	initial	slow	M1
teck_i3	K	109.320	teck	mid	-voice	initial	slow	M1
teck_m	T	112.435	teck	mid	-voice	mid	slow	M1
teck_m	EH1	160.528	teck	mid	-voice	mid	slow	M1
teck_m	K	137.552	teck	mid	-voice	mid	slow	M1
teck_m1	T	105.702	teck	mid	-voice	mid	slow	M1
teck_m1	EH1	117.796	teck	mid	-voice	mid	slow	M1
teck_m1	K	128.116	teck	mid	-voice	mid	slow	M1
teck_m2	T	70.092	teck	mid	-voice	mid	slow	M1
teck_m2	EH1	149.409	teck	mid	-voice	mid	slow	M1
teck_m2	K	121.956	teck	mid	-voice	mid	slow	M1
teck_m3	T	50.041	teck	mid	-voice	mid	slow	M1
teck_m3	EH1	152.780	teck	mid	-voice	mid	slow	M1
teck_m3	K	116.360	teck	mid	-voice	mid	slow	M1
teg_f	T	85.265	teg	mid	+voice	final	slow	M1
teg_f	EH1	147.888	teg	mid	+voice	final	slow	M1
teg_f	G	145.110	teg	mid	+voice	final	slow	M1
teg_f1	T	81.457	teg	mid	+voice	final	slow	M1
teg_f1	EH1	161.557	teg	mid	+voice	final	slow	M1
teg_f1	G	115.398	teg	mid	+voice	final	slow	M1
teg_f2	T	87.986	teg	mid	+voice	final	slow	M1
teg_f2	EH1	164.532	teg	mid	+voice	final	slow	M1
teg_f2	G	113.763	teg	mid	+voice	final	slow	M1
teg_f3	T	105.772	teg	mid	+voice	final	slow	M1
teg_f3	EH1	156.053	teg	mid	+voice	final	slow	M1
teg_f3	G	138.473	teg	mid	+voice	final	slow	M1
teg_i	T	102.570	teg	mid	+voice	initial	slow	M1
teg_i	EH1	238.521	teg	mid	+voice	initial	slow	M1
teg_i	G	81.328	teg	mid	+voice	initial	slow	M1
teg_i1	T	131.734	teg	mid	+voice	initial	slow	M1
teg_i1	EH1	231.029	teg	mid	+voice	initial	slow	M1
teg_i1	G	94.747	teg	mid	+voice	initial	slow	M1
teg_i2	T	80.030	teg	mid	+voice	initial	slow	M1
teg_i2	EH1	195.761	teg	mid	+voice	initial	slow	M1
teg_i2	G	98.332	teg	mid	+voice	initial	slow	M1
teg_i3	T	136.680	teg	mid	+voice	initial	slow	M1
teg_i3	EH1	217.752	teg	mid	+voice	initial	slow	M1
teg_i3	G	117.509	teg	mid	+voice	initial	slow	M1
teg_m	T	59.480	teg	mid	+voice	mid	slow	M1
teg_m	EH1	217.368	teg	mid	+voice	mid	slow	M1
teg_m	G	92.437	teg	mid	+voice	mid	slow	M1
teg_m1	T	92.947	teg	mid	+voice	mid	slow	M1
teg_m1	EH1	203.469	teg	mid	+voice	mid	slow	M1
teg_m1	G	83.057	teg	mid	+voice	mid	slow	M1
teg_m2	T	126.573	teg	mid	+voice	mid	slow	M1
teg_m2	EH1	189.569	teg	mid	+voice	mid	slow	M1
teg_m2	G	107.336	teg	mid	+voice	mid	slow	M1
teg_m3	T	47.159	teg	mid	+voice	mid	slow	M1
teg_m3	EH1	169.615	teg	mid	+voice	mid	slow	M1
teg_m3	G	88.542	teg	mid	+voice	mid	slow	M1
tick_f	T	79.386	tick	high	-voice	final	slow	M1
tick_f	IH1	151.038	tick	high	-voice	final	slow	M1
tick_f	K	127.794	tick	high	-voice	final	slow	M1
tick_f1	T	73.532	tick	high	-voice	final	slow	M1
tick_f1	IH1	98.243	tick	high	-voice	final	slow	M1
tick_f1	K	193.119	tick	high	-voice	final	slow	M1
tick_f2	T	54.531	tick	high	-voice	final	slow	M1
tick_f2	IH1	131.783	tick	high	-voice	final	slow	M1
tick_f2	K	113.606	tick	high	-voice	final	slow	M1
tick_f3	T	70.595	tick	high	-voice	final	slow	M1
tick_f3	IH1	151.440	tick	high	-voice	final	slow	M1
tick_f3	K	149.835	tick	high	-voice	final	slow	M1
tick_i	T	153.073	tick	high	-voice	initial	slow	M1
tick_i	IH1	158.793	tick	high	-voice	initial	slow	M1
tick_i	K	105.684	tick	high	-voice	initial	slow	M1
tick_i1	T	136.037	tick	high	-voice	initial	slow	M1
tick_i1	IH1	192.020	tick	high	-voice	initial	slow	M1
tick_i1	K	103.976	tick	high	-voice	initial	slow	M1
tick_i2	T	91.244	tick	high	-voice	initial	slow	M1
tick_i2	IH1	151.952	tick	high	-voice	initial	slow	M1
tick_i2	K	94.082	tick	high	-voice	initial	slow	M1
tick_i3	T	59.864	tick	high	-voice	initial	slow	M1
tick_i3	IH1	166.812	tick	high	-voice	initial	slow	M1
tick_m	T	105.104	tick	high	-voice	mid	slow	M1
tick_m	IH1	195.613	tick	high	-voice	mid	slow	M1
tick_m	K	145.740	tick	high	-voice	mid	slow	M1
tick_m1	T	87.024	tick	high	-voice	mid	slow	M1
tick_m1	IH1	166.127	tick	high	-voice	mid	slow	M1
tick_m1	K	107.131	tick	high	-voice	mid	slow	M1
tick_m2	T	75.296	tick	high	-voice	mid	slow	M1
tick_m2	IH1	169.547	tick	high	-voice	mid	slow	M1
tick_m2	K	101.257	tick	high	-voice	mid	slow	M1
tick_m3	T	55.990	tick	high	-voice	mid	slow	M1
tick_m3	IH1	133.133	tick	high	-voice	mid	slow	M1
tick_m3	K	109.766	tick	high	-voice	mid	slow	M1
tig_f	T	72.993	tig	high	+voice	final	slow	M1
tig_f	IH1	169.424	tig	high	+voice	final	slow	M1
tig_f	G	81.699	tig	high	+voice	final	slow	M1
tig_f1	T	70.546	tig	high	+voice	final	slow	M1
tig_f1	IH1	187.310	tig	high	+voice	final	slow	M1
tig_f1	G	105.598	tig	high	+voice	final	slow	M1
tig_f2	T	91.878	tig	high	+voice	final	slow	M1
tig_f2	IH1	159.637	tig	high	+voice	final	slow	M1
tig_f2	G	91.224	tig	high	+voice	final	slow	M1
tig_f3	T	73.523	tig	high	+voice	final	slow	M1
tig_f3	IH1	158.698	tig	high	+voice	final	slow	M1
tig_f3	G	123.116	tig	high	+voice	final	slow	M1
tig_i	T	141.739	tig	high	+voice	initial	slow	M1
tig_i	IH1	232.616	tig	high	+voice	initial	slow	M1
tig_i	G	77.110	tig	high	+voice	initial	slow	M1
tig_i1	T	94.443	tig	high	+voice	initial	slow	M1
tig_i1	IH1	248.024	tig	high	+voice	initial	slow	M1
tig_i1	G	90.913	tig	high	+voice	initial	slow	M1
tig_i2	T	88.542	tig	high	+voice	initial	slow	M1
tig_i2	IH1	202.814	tig	high	+voice	initial	slow	M1
tig_i2	G	95.353	tig	high	+voice	initial	slow	M1
tig_i3	T	101.708	tig	high	+voice	initial	slow	M1
tig_i3	IH1	180.133	tig	high	+voice	initial	slow	M1
tig_i3	G	99.257	tig	high	+voice	initial	slow	M1
tig_m	T	69.893	tig	high	+voice	mid	slow	M1
tig_m	IH1	229.478	tig	high	+voice	mid	slow	M1
tig_m	G	76.108	tig	high	+voice	mid	slow	M1
tig_m1	T	85.274	tig	high	+voice	mid	slow	M1
tig_m1	IH1	173.359	tig	high	+voice	mid	slow	M1
tig_m1	G	80.589	tig	high	+voice	mid	slow	M1
tig_m2	T	79.436	tig	high	+voice	mid	slow	M1
tig_m2	IH1	171.261	tig	high	+voice	mid	slow	M1
tig_m2	G	115.146	tig	high	+voice	mid	slow	M1
tig_m3	T	68.565	tig	high	+voice	mid	slow	M1
tig_m3	IH1	147.285	tig	high	+voice	mid	slow	M1
tig_m3	G	101.362	tig	high	+voice	mid	slow	M1
tack_f	T	48.023	tack	low	-voice	final	fast	M2
tack_f	AE1	147.264	tack	low	-voice	final	fast	M2
tack_f1	T	59.881	tack	low	-voice	final	fast	M2
tack_f1	AE1	131.418	tack	low	-voice	final	fast	M2
tack_f2	T	59.156	tack	low	-voice	final	fast	M2
tack_f2	AE1	140.209	tack	low	-voice	final	fast	M2
tack_f3	T	54.742	tack	low	-voice	final	fast	M2
